2.23121387283237, 4.527397260273973
2.508670520231214, 4.726027397260275
2.7456647398843934, 4.842465753424658
2.8728323699421967, 4.883561643835617
2.7456647398843934, 4.815068493150685
2.9884393063583814, 4.938356164383562
3.2254335260115607, 5.027397260273973
3.6473988439306364, 5.061643835616438
3.9132947976878616, 5.123287671232877
4.179190751445087, 5.102739726027398
4.46820809248555, 5.054794520547945
4.734104046242775, 5
4.884393063583816, 4.986301369863014
5.138728323699422, 4.938356164383562
5.335260115606937, 4.849315068493151
5.508670520231214, 4.78082191780822
5.803468208092486, 4.636986301369863
5.988439306358382, 4.554794520547945
6.23699421965318, 4.41095890410959
6.317919075144509, 4.363013698630137
6.450867052023122, 4.260273972602739
6.572254335260116, 4.164383561643836
6.687861271676301, 4.089041095890411
6.809248554913296, 3.9794520547945207
6.872832369942197, 3.9246575342465757
6.913294797687862, 3.8767123287671237
6.890173410404625, 3.9246575342465757
6.838150289017341, 3.945205479452055
6.803468208092486, 3.9726027397260277
6.786127167630059, 3.986301369863014
6.7630057803468215, 4.006849315068493
6.722543352601156, 4.027397260273973
6.676300578034683, 4.0410958904109595
6.601156069364163, 4.109589041095891
6.5664739884393075, 4.143835616438356
6.53757225433526, 4.171232876712329
6.410404624277457, 4.260273972602739
6.3641618497109835, 4.294520547945206
6.271676300578036, 4.36986301369863
6.196531791907515, 4.404109589041096
6.121387283236995, 4.4520547945205475
6.0635838150289025, 4.486301369863014
5.976878612716764, 4.534246575342467
5.930635838150289, 4.568493150684931
5.867052023121388, 4.589041095890411
5.786127167630058, 4.636986301369863
5.61849710982659, 4.705479452054795
5.53757225433526, 4.719178082191782
5.502890173410405, 4.7465753424657535
5.4508670520231215, 4.773972602739726
5.300578034682082, 4.842465753424658
5.2601156069364166, 4.863013698630137
5.184971098265896, 4.904109589041096
5.08092485549133, 4.938356164383562
5.005780346820809, 4.958904109589041
4.936416184971098, 4.972602739726028
4.826589595375722, 5.006849315068493
4.77456647398844, 5.02054794520548
4.710982658959538, 5.027397260273973
4.630057803468208, 5.034246575342466
4.520231213872833, 5.061643835616438
4.410404624277456, 5.075342465753425
4.358381502890174, 5.102739726027398
4.589595375722544, 5.082191780821918
4.803468208092486, 5.013698630136987
5.179190751445087, 4.842465753424658
5.485549132947978, 4.726027397260275
5.630057803468208, 4.678082191780822
5.809248554913295, 4.602739726027398
5.965317919075145, 4.513698630136986
6.208092485549133, 4.39041095890411
6.38728323699422, 4.260273972602739
6.606936416184972, 4.061643835616438
6.757225433526012, 3.9178082191780823
6.965317919075145, 3.7671232876712333
6.994219653179192, 3.726027397260274
6.872832369942197, 3.8630136986301373
6.7630057803468215, 3.9794520547945207
6.572254335260116, 4.13013698630137
6.3641618497109835, 4.232876712328768
6.057803468208093, 4.417808219178083
5.826589595375723, 4.616438356164384
5.682080924855492, 4.726027397260275
5.497109826589596, 4.808219178082192
5.225433526011561, 4.904109589041096
4.930635838150289, 4.972602739726028
4.687861271676301, 5.027397260273973
4.497109826589596, 5.082191780821918
4.38728323699422, 5.109589041095891
4.1502890173410405, 5.123287671232877
3.9132947976878616, 5.136986301369863
3.687861271676301, 5.102739726027398
3.323699421965318, 5.0479452054794525
3.202312138728324, 5.02054794520548
2.878612716763006, 4.856164383561644
2.6300578034682083, 4.7465753424657535
2.398843930635838, 4.678082191780822
2.254335260115607, 4.636986301369863
2.398843930635838, 4.726027397260275
2.5549132947976876, 4.808219178082192
2.913294797687861, 4.931506849315069
3.208092485549133, 4.972602739726028
3.531791907514451, 5.02054794520548
3.803468208092486, 5.034246575342466
4.254335260115607, 5.054794520547945
4.6647398843930645, 5.054794520547945
4.375722543352602, 5.027397260273973
4.132947976878613, 5.0410958904109595
3.8208092485549137, 5.095890410958904
3.5260115606936417, 5.027397260273973
3.0809248554913298, 4.897260273972603
2.566473988439306, 4.623287671232877
2.3699421965317917, 4.267123287671233
2.30635838150289, 4.054794520547945
2.485549132947977, 4.513698630136986
2.566473988439306, 4.623287671232877
3.005780346820809, 4.842465753424658
3.0924855491329484, 4.671232876712329
3.005780346820809, 4.273972602739726
3.202312138728324, 4.657534246575342
3.3641618497109826, 4.91095890410959
3.5028901734104045, 5.061643835616438
3.5086705202312136, 5.068493150684931
3.9826589595375723, 5.095890410958904
4.300578034682081, 5.075342465753425
5.028901734104046, 4.945205479452055
5.341040462427746, 4.856164383561644
5.4508670520231215, 4.794520547945206
5.578034682080926, 4.732876712328768
5.6531791907514455, 4.698630136986302
5.826589595375723, 4.595890410958905
6.381502890173411, 4.301369863013699
6.710982658959538, 4.02054794520548
6.820809248554914, 3.9315068493150687
6.872832369942197, 3.8698630136986303
6.722543352601156, 4
6.369942196531792, 4.232876712328768
6.017341040462428, 4.513698630136986
5.606936416184972, 4.739726027397261
5.248554913294798, 4.835616438356165
4.757225433526012, 4.972602739726028
4.352601156069364, 5.027397260273973
4.046242774566474, 5.095890410958904
4.011560693641618, 5.102739726027398
3.8670520231213876, 5.082191780821918
3.7803468208092488, 5.075342465753425
3.6936416184971104, 5.068493150684931
3.5953757225433525, 5.054794520547945
3.4508670520231215, 5.027397260273973
3.3352601156069364, 5
3.294797687861272, 4.993150684931507
3.2716763005780347, 4.993150684931507
3.479768786127168, 5.061643835616438
3.6473988439306364, 5.102739726027398
3.8728323699421967, 5.123287671232877
4.104046242774567, 5.102739726027398
4.38150289017341, 5.095890410958904
4.606936416184972, 5.054794520547945
4.84393063583815, 5.006849315068493
5.358381502890174, 4.856164383561644
5.890173410404625, 4.657534246575342
5.705202312138729, 4.636986301369863
5, 4.931506849315069
4.803468208092486, 5.006849315068493
4.445086705202312, 5.0479452054794525
3.9306358381502893, 5.095890410958904
3.578034682080925, 5.061643835616438
3.346820809248555, 5.02054794520548
3.0231213872832368, 4.904109589041096
2.820809248554913, 4.821917808219179
2.300578034682081, 4.664383561643836
2.1734104046242773, 4.616438356164384
7.034682080924855, 3.068493150684932
6.92485549132948, 2.5273972602739727
5.791907514450868, 4.2465753424657535
